date,close,diff,open,high,low,volume
1996.06.26,19000.0,100.0,19300.0,19400.0,18500.0,5000.0
1996.06.27,17900.0,1100.0,18500.0,18500.0,17900.0,3900.0
1996.06.28,18200.0,300.0,17100.0,18300.0,17100.0,13540.0
1996.06.29,17900.0,300.0,18200.0,18200.0,17900.0,920.0
1996.07.01,17500.0,400.0,18400.0,18400.0,17400.0,1410.0
1996.07.02,18100.0,600.0,17600.0,18300.0,17600.0,4820.0
1996.07.03,17700.0,400.0,17700.0,18200.0,17700.0,2450.0
1996.07.04,18000.0,300.0,18000.0,18500.0,18000.0,2880.0
1996.07.05,18000.0,0.0,17500.0,18000.0,17500.0,5590.0
1996.07.06,17600.0,400.0,17600.0,17800.0,17600.0,11910.0
1996.07.08,17600.0,0.0,17800.0,18000.0,17600.0,2630.0
1996.07.09,18400.0,800.0,17600.0,18600.0,17600.0,14080.0
1996.07.10,18700.0,300.0,18400.0,18700.0,18200.0,8630.0
1996.07.11,18900.0,200.0,19000.0,19100.0,18700.0,14210.0
1996.07.12,18600.0,300.0,18900.0,18900.0,18100.0,8650.0
1996.07.13,17800.0,800.0,18600.0,18600.0,17800.0,660.0
1996.07.15,18000.0,200.0,17900.0,18300.0,17600.0,1950.0
1996.07.16,18000.0,0.0,17700.0,18000.0,17300.0,11090.0
1996.07.18,17500.0,500.0,18000.0,18200.0,17500.0,1430.0
1996.07.19,18200.0,700.0,18500.0,18500.0,17500.0,1520.0
1996.07.20,18200.0,0.0,18400.0,18400.0,17800.0,2410.0
1996.07.22,18100.0,100.0,18200.0,18200.0,18100.0,3370.0
1996.07.23,18600.0,500.0,18100.0,18700.0,17400.0,13070.0
1996.07.24,18600.0,0.0,18400.0,18700.0,18000.0,9410.0
1996.07.25,18500.0,100.0,18600.0,18600.0,18200.0,5790.0
1996.07.26,18000.0,500.0,18500.0,18600.0,18000.0,2400.0
1996.07.27,18500.0,500.0,18000.0,18500.0,18000.0,4240.0
1996.07.29,18700.0,200.0,18500.0,19200.0,18500.0,26990.0
1996.07.30,19200.0,500.0,19100.0,19500.0,18700.0,12880.0
1996.07.31,19600.0,400.0,19200.0,20000.0,19000.0,18110.0
1996.08.01,19800.0,200.0,19800.0,20100.0,19800.0,14920.0
1996.08.02,20000.0,200.0,20100.0,20200.0,19300.0,17550.0
1996.08.03,20300.0,300.0,20200.0,20300.0,19800.0,13430.0
1996.08.05,20100.0,200.0,20200.0,20700.0,20000.0,20840.0
1996.08.06,20300.0,200.0,20300.0,20400.0,19500.0,23320.0
1996.08.07,20500.0,200.0,19200.0,20500.0,19200.0,9980.0
1996.08.08,21700.0,1200.0,20000.0,21700.0,20000.0,68510.0
1996.08.09,21600.0,100.0,21700.0,22100.0,21100.0,36010.0
1996.08.10,21800.0,200.0,21800.0,22100.0,21600.0,43290.0
1996.08.12,21300.0,500.0,21500.0,22000.0,21300.0,28180.0
1996.08.13,20900.0,400.0,21000.0,21300.0,20700.0,19180.0
1996.08.14,21200.0,300.0,20900.0,21500.0,20500.0,16780.0
1996.08.16,21000.0,200.0,21500.0,21500.0,20500.0,8510.0
1996.08.17,21100.0,100.0,21100.0,21200.0,20900.0,17110.0
1996.08.19,21500.0,400.0,19900.0,21600.0,19900.0,32370.0
1996.08.20,21700.0,200.0,21500.0,22700.0,21500.0,82300.0
1996.08.21,21800.0,100.0,21700.0,22000.0,21200.0,40250.0
1996.08.22,22400.0,600.0,22200.0,22800.0,22100.0,83360.0
1996.08.23,22700.0,300.0,23000.0,23700.0,22500.0,128010.0
1996.08.24,22400.0,300.0,23000.0,23000.0,22100.0,32520.0
1996.08.26,21800.0,600.0,22500.0,22500.0,21700.0,33400.0
1996.08.27,21800.0,0.0,21800.0,23000.0,21600.0,31380.0
1996.08.28,22000.0,200.0,21500.0,22200.0,21500.0,48510.0
1996.08.29,22000.0,0.0,22000.0,22000.0,21000.0,19880.0
1996.08.30,21700.0,300.0,22400.0,22400.0,21700.0,31950.0
1996.08.31,22500.0,800.0,22000.0,22500.0,22000.0,12330.0
1996.09.02,22000.0,500.0,22800.0,22800.0,22000.0,15360.0
1996.09.03,22300.0,300.0,22000.0,22500.0,21600.0,12050.0
1996.09.04,23400.0,1100.0,22300.0,23500.0,22300.0,74410.0
1996.09.05,23000.0,400.0,23300.0,23300.0,22700.0,29100.0
1996.09.06,22300.0,700.0,22800.0,22900.0,22200.0,5360.0
1996.09.07,22300.0,0.0,22300.0,22600.0,22000.0,7190.0
1996.09.09,22100.0,200.0,22000.0,22600.0,22000.0,9760.0
1996.09.10,22300.0,200.0,21800.0,22600.0,21700.0,25960.0
1996.09.11,22500.0,200.0,22400.0,23500.0,22100.0,39270.0
1996.09.12,21500.0,1000.0,21300.0,22800.0,21300.0,6430.0
1996.09.13,21000.0,500.0,21500.0,21500.0,21000.0,14490.0
1996.09.14,21500.0,500.0,21200.0,21900.0,21000.0,3050.0
1996.09.16,21100.0,400.0,21500.0,21800.0,21000.0,5040.0
1996.09.17,21000.0,100.0,21200.0,21200.0,20700.0,5870.0
1996.09.18,21900.0,900.0,21000.0,21900.0,21000.0,47150.0
1996.09.19,22000.0,100.0,23000.0,23000.0,22000.0,62920.0
1996.09.20,21900.0,100.0,22500.0,22500.0,21900.0,20270.0
1996.09.21,21900.0,0.0,21000.0,22000.0,20800.0,2830.0
1996.09.23,21600.0,300.0,20700.0,22000.0,20700.0,3820.0
1996.09.24,22600.0,1000.0,21600.0,22600.0,21400.0,29360.0
1996.09.25,22500.0,100.0,22600.0,23000.0,22300.0,25270.0
1996.09.30,21500.0,1000.0,22500.0,22500.0,21200.0,15710.0
1996.10.01,22000.0,500.0,22000.0,22400.0,21200.0,34200.0
1996.10.02,22900.0,900.0,22200.0,23000.0,21700.0,19120.0
1996.10.04,24100.0,1200.0,23000.0,24200.0,22700.0,105430.0
1996.10.05,24800.0,700.0,24600.0,25400.0,24600.0,66070.0
1996.10.07,25700.0,900.0,24800.0,25900.0,24200.0,55150.0
1996.10.08,24800.0,900.0,25800.0,25900.0,24800.0,46100.0
1996.10.09,24800.0,0.0,24500.0,25700.0,24500.0,64250.0
1996.10.10,25400.0,600.0,24800.0,26200.0,24800.0,70420.0
1996.10.11,26400.0,1000.0,25600.0,26500.0,25600.0,79420.0
1996.10.12,27200.0,800.0,27000.0,27800.0,26600.0,67160.0
1996.10.14,26800.0,400.0,27200.0,27200.0,26200.0,38030.0
1996.10.15,26500.0,300.0,26800.0,27200.0,26200.0,56630.0
1996.10.16,26000.0,500.0,26800.0,26800.0,25600.0,44040.0
1996.10.17,26500.0,500.0,26100.0,27400.0,26000.0,68160.0
1996.10.18,25000.0,1500.0,27500.0,27500.0,25000.0,57440.0
1996.10.19,24800.0,200.0,25300.0,25400.0,24000.0,23090.0
1996.10.21,25000.0,200.0,25000.0,25800.0,25000.0,25840.0
1996.10.22,24700.0,300.0,25000.0,25000.0,24500.0,35100.0
1996.10.23,25100.0,400.0,24600.0,25300.0,24600.0,18800.0
1996.10.24,23600.0,1500.0,25000.0,25500.0,23600.0,15440.0
1996.10.25,23700.0,100.0,24500.0,24500.0,23600.0,36460.0
1996.10.26,23600.0,100.0,24000.0,24100.0,23600.0,10750.0
1996.10.28,23200.0,400.0,23000.0,24000.0,23000.0,42220.0
1996.10.29,22800.0,400.0,23000.0,23700.0,22800.0,10850.0
1996.10.30,22000.0,800.0,22600.0,23000.0,22000.0,28780.0
1996.10.31,22700.0,700.0,22000.0,23300.0,22000.0,7270.0
1996.11.01,23200.0,500.0,22700.0,23200.0,22700.0,10930.0
1996.11.02,23800.0,600.0,23200.0,24000.0,23200.0,8980.0
1996.11.04,22700.0,1100.0,24000.0,24000.0,22700.0,5470.0
1996.11.05,21800.0,900.0,22000.0,22000.0,21500.0,10110.0
1996.11.06,22500.0,700.0,22000.0,22500.0,21500.0,11070.0
1996.11.07,22500.0,0.0,22500.0,22500.0,21600.0,5370.0
1996.11.08,21500.0,1000.0,22000.0,22500.0,21200.0,12410.0
1996.11.09,20900.0,600.0,21900.0,21900.0,20500.0,7680.0
1996.11.11,21400.0,500.0,20200.0,21900.0,20000.0,11860.0
