date,close,diff,open,high,low,volume
1996.06.25,5840.0,0.0,5850.0,5950.0,5840.0,70580.0
1996.06.26,5700.0,140.0,5850.0,5890.0,5700.0,84490.0
1996.06.27,5580.0,120.0,5700.0,5700.0,5560.0,120750.0
1996.06.28,5610.0,30.0,5580.0,5700.0,5580.0,74050.0
1996.06.29,5610.0,0.0,5610.0,5650.0,5550.0,57930.0
1996.07.01,5790.0,180.0,5610.0,5800.0,5610.0,64870.0
1996.07.02,5800.0,10.0,5700.0,5990.0,5700.0,280490.0
1996.07.03,5700.0,100.0,5820.0,5850.0,5700.0,68570.0
1996.07.04,5650.0,50.0,5750.0,5800.0,5600.0,135600.0
1996.07.05,5800.0,150.0,5660.0,5850.0,5650.0,117030.0
1996.07.06,5700.0,100.0,5820.0,5890.0,5650.0,53280.0
1996.07.08,5700.0,0.0,5730.0,5800.0,5650.0,60530.0
1996.07.09,5900.0,200.0,5730.0,5900.0,5730.0,174190.0
1996.07.10,5890.0,10.0,5800.0,5970.0,5750.0,96230.0
1996.07.11,5670.0,220.0,5890.0,5890.0,5650.0,108600.0
1996.07.12,5580.0,90.0,5700.0,5700.0,5570.0,125670.0
1996.07.13,5550.0,30.0,5540.0,5700.0,5540.0,61550.0
1996.07.15,5220.0,330.0,5500.0,5550.0,5220.0,70390.0
1996.07.16,5100.0,120.0,5130.0,5200.0,5020.0,93880.0
1996.07.18,5300.0,200.0,5170.0,5400.0,5170.0,129930.0
1996.07.19,5450.0,150.0,5350.0,5450.0,5200.0,114660.0
1996.07.20,5300.0,150.0,5550.0,5550.0,5300.0,66080.0
1996.07.22,5200.0,100.0,5200.0,5350.0,5150.0,83860.0
1996.07.23,5250.0,50.0,5220.0,5300.0,5150.0,66650.0
1996.07.24,5200.0,50.0,5250.0,5300.0,5170.0,48120.0
1996.07.25,5100.0,100.0,5100.0,5250.0,5100.0,67320.0
1996.07.26,5140.0,40.0,5100.0,5250.0,5100.0,54550.0
1996.07.27,5050.0,90.0,5160.0,5200.0,5050.0,29020.0
1996.07.29,5010.0,40.0,5020.0,5190.0,5010.0,52180.0
1996.07.30,5030.0,20.0,5020.0,5100.0,5020.0,47920.0
1996.07.31,5100.0,70.0,5010.0,5190.0,5010.0,75880.0
1996.08.01,5150.0,50.0,5120.0,5170.0,5100.0,77720.0
